# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 2.069138081114789946e-09 2.114736842105263137e-01 6.344611263927984911e-10 1.907721979215079047e-08
8.000000000000003393e-11 2.069138081114789946e-09 4.219473684210526265e-01 3.685293483331238712e-09 7.342413882630711699e-08
8.000000000000003393e-11 2.069138081114789946e-09 6.324210526315788838e-01 6.145750514478545878e-09 1.243142186919823559e-07
8.000000000000003393e-11 2.069138081114789946e-09 8.428947368421052522e-01 3.305856939937278217e-09 1.175328909103610039e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.053368421052631509e+00 1.131421003818077147e-08 2.404775132587341792e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.263842105263157656e+00 5.170127245961963327e-09 2.120390020649405513e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.474315789473684024e+00 7.776846436786931831e-09 2.790846700384489775e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.684789473684210392e+00 2.591757943874887789e-08 5.338941957491994727e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.895263157894736761e+00 1.287962861979565885e-08 4.282195464471761154e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.105736842105263129e+00 1.344995141295855595e-08 4.931703637736587792e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.316210526315789497e+00 1.542895308466008310e-08 5.741832589188421605e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.526684210526315422e+00 1.552244078863829364e-08 6.471150999361435097e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.737157894736841790e+00 1.896340864807368945e-08 7.464211819162877693e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.947631578947368158e+00 1.912661175655270408e-08 8.299755798194667115e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.158105263157894527e+00 2.229711367664034266e-08 9.354358504969046767e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.368578947368420895e+00 2.257691455823378162e-08 1.030208153585026951e-06
8.000000000000003393e-11 2.069138081114789946e-09 3.579052631578947263e+00 2.811597216075893837e-08 1.156279732575029713e-06
8.000000000000003393e-11 2.069138081114789946e-09 3.789526315789473632e+00 9.477737056509136807e-08 1.972317334755490006e-06
8.000000000000003393e-11 2.069138081114789946e-09 4.000000000000000000e+00 5.262736026073280266e-08 1.547619891333162475e-06
8.000000000000003393e-11 3.792690190732253654e-09 1.000000000000000021e-03 1.000781703687005791e-12 4.176427600623426595e-11
8.000000000000003393e-11 3.792690190732253654e-09 2.114736842105263137e-01 2.272187383034165954e-10 1.420389995302025285e-08
8.000000000000003393e-11 3.792690190732253654e-09 4.219473684210526265e-01 7.156496625053662317e-10 2.358552356050719529e-08
8.000000000000003393e-11 3.792690190732253654e-09 6.324210526315788838e-01 1.289494769134851188e-09 3.914409651299019222e-08
8.000000000000003393e-11 3.792690190732253654e-09 8.428947368421052522e-01 1.937949221683818938e-09 6.326881613772058561e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.053368421052631509e+00 2.432161974787461540e-09 1.120374602720329032e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.263842105263157656e+00 2.442072697731796374e-09 1.900855713834430052e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.474315789473684024e+00 4.143140075481008678e-09 1.887200792129431901e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.684789473684210392e+00 4.190608323818426004e-09 2.862374845689616454e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.895263157894736761e+00 6.827060742251024163e-09 2.346497494372948041e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.105736842105263129e+00 8.230506192789260605e-09 2.669166199808367052e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.316210526315789497e+00 9.336079884225830175e-09 3.373960377420274517e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.526684210526315422e+00 1.121428920874376220e-08 3.486956051776248580e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.737157894736841790e+00 1.286318120876749970e-08 3.911245321504118224e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.947631578947368158e+00 1.458132570634448483e-08 4.379247898413535395e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.158105263157894527e+00 1.570597411133094023e-08 5.530703374344890643e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.368578947368420895e+00 1.500134111053351413e-08 7.916766506551329512e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.579052631578947263e+00 1.944877159647572517e-08 6.726005319348391832e-07
