# Amod fmod z Delta_Amod Delta_fmod
5.546807476129795974e-10 1.128837891684688263e-09 8.399999999999999689e-01 2.078937268876637750e-07 2.660618510238986434e-07
5.546807476129795974e-10 2.069138081114789946e-09 8.399999999999999689e-01 1.385945121316920516e-08 5.570185366325214339e-08
5.546807476129795974e-10 3.792690190732253654e-09 8.399999999999999689e-01 3.626505032516680169e-09 4.230937758989825841e-08
5.546807476129795974e-10 6.951927961775591174e-09 8.399999999999999689e-01 4.041123283106090839e-09 3.723241669118072368e-08
5.546807476129795974e-10 1.274274985703132061e-08 8.399999999999999689e-01 4.453626501843676166e-09 5.683213241688738005e-08
5.546807476129795974e-10 2.335721469090121435e-08 8.399999999999999689e-01 5.164712493257149985e-09 9.820824393402591403e-08
5.546807476129795974e-10 4.281332398719395868e-08 8.399999999999999689e-01 5.582612233272478938e-09 2.068778012520319278e-07
5.546807476129795974e-10 7.847599703514606690e-08 8.399999999999999689e-01 6.455955468773460300e-09 2.971816415924800005e-07
5.546807476129795974e-10 1.438449888287662961e-07 8.399999999999999689e-01 6.321171037828686544e-09 4.557679940621429824e-07
5.546807476129795974e-10 2.636650898730355393e-07 8.399999999999999689e-01 6.283907593936802223e-09 7.877669413905056278e-07
5.546807476129795974e-10 4.832930238571752032e-07 8.399999999999999689e-01 7.688454204416874761e-09 1.606762991081480460e-06
5.546807476129795974e-10 8.858667904100832524e-07 8.399999999999999689e-01 9.020544452417512813e-09 3.169324602183648996e-06
5.546807476129795974e-10 1.623776739188720875e-06 8.399999999999999689e-01 1.196935547395927766e-08 5.296761755107701209e-06
5.546807476129795974e-10 2.976351441631318993e-06 8.399999999999999689e-01 1.556489133145213080e-08 8.456811592452761754e-06
5.546807476129795974e-10 5.455594781168514170e-06 8.399999999999999689e-01 2.055687604783692376e-08 1.674467531190895346e-05
5.546807476129795974e-10 1.000000000000000082e-05 8.399999999999999689e-01 2.999170876758716061e-08 2.972882523709386378e-05
9.000805323606473659e-10 1.000000000000000036e-10 8.399999999999999689e-01 2.530301449867725962e-04 1.763475513543624453e-05
9.000805323606473659e-10 1.832980710832437419e-10 8.399999999999999689e-01 2.537869882452710836e-04 2.599914499271047808e-05
9.000805323606473659e-10 3.359818286283787719e-10 8.399999999999999689e-01 6.490066781767857653e-05 1.224338436228303540e-05
9.000805323606473659e-10 6.158482110660254848e-10 8.399999999999999689e-01 1.016112337930236302e-05 3.566262530452589905e-06
9.000805323606473659e-10 1.128837891684688263e-09 8.399999999999999689e-01 6.927824462104002502e-07 4.769033378788228056e-07
9.000805323606473659e-10 2.069138081114789946e-09 8.399999999999999689e-01 1.241102865698624780e-08 3.284396062946129831e-08
9.000805323606473659e-10 3.792690190732253654e-09 8.399999999999999689e-01 4.268976613496187087e-09 1.762839018938634901e-08
9.000805323606473659e-10 6.951927961775591174e-09 8.399999999999999689e-01 3.948687436862135128e-09 2.788493200345448430e-08
9.000805323606473659e-10 1.274274985703132061e-08 8.399999999999999689e-01 4.853821816190227717e-09 3.436505068830951426e-08
9.000805323606473659e-10 2.335721469090121435e-08 8.399999999999999689e-01 5.022030178051194998e-09 6.699763895444556509e-08
9.000805323606473659e-10 4.281332398719395868e-08 8.399999999999999689e-01 5.613402280218443402e-09 1.270257568009485088e-07
9.000805323606473659e-10 7.847599703514606690e-08 8.399999999999999689e-01 6.085787328868041619e-09 1.862265045417962516e-07
9.000805323606473659e-10 1.438449888287662961e-07 8.399999999999999689e-01 5.510349510779595177e-09 2.861516764157914236e-07
9.000805323606473659e-10 2.636650898730355393e-07 8.399999999999999689e-01 6.332848678671929699e-09 4.662088862611119078e-07
9.000805323606473659e-10 4.832930238571752032e-07 8.399999999999999689e-01 8.071024467252271409e-09 1.033908206168057348e-06
9.000805323606473659e-10 8.858667904100832524e-07 8.399999999999999689e-01 9.057498368325052087e-09 1.887042392839372735e-06
9.000805323606473659e-10 1.623776739188720875e-06 8.399999999999999689e-01 1.237457640434418939e-08 3.461249829387586411e-06
9.000805323606473659e-10 2.976351441631318993e-06 8.399999999999999689e-01 1.530426173143808276e-08 5.064442111623586642e-06
9.000805323606473659e-10 5.455594781168514170e-06 8.399999999999999689e-01 2.091270357699734284e-08 9.498617958629450639e-06
9.000805323606473659e-10 1.000000000000000082e-05 8.399999999999999689e-01 2.980066187224898022e-08 1.884836205939103651e-05
1.460560814884985480e-09 1.000000000000000036e-10 8.399999999999999689e-01 3.118428276427176525e-04 1.232991260351383261e-05
1.460560814884985480e-09 1.832980710832437419e-10 8.399999999999999689e-01 1.244860344506096424e-04 8.088056604153777383e-06
1.460560814884985480e-09 3.359818286283787719e-10 8.399999999999999689e-01 2.515131299603634639e-05 2.978415057972444672e-06
1.460560814884985480e-09 6.158482110660254848e-10 8.399999999999999689e-01 2.919878975226360931e-06 6.514307717460759851e-07
1.460560814884985480e-09 1.128837891684688263e-09 8.399999999999999689e-01 7.351759782090139207e-07 3.114245849164237102e-07
1.460560814884985480e-09 2.069138081114789946e-09 8.399999999999999689e-01 9.876282789170200078e-09 1.889086742838431325e-08
1.460560814884985480e-09 3.792690190732253654e-09 8.399999999999999689e-01 4.050641914867014105e-09 1.206531537365352702e-08
