# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 2.069138081114789946e-09 2.526684210526315422e+00 7.428379908476463755e-09 2.266343716536803249e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.737157894736841790e+00 5.910858778739173199e-09 2.247254810659846541e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.947631578947368158e+00 6.398995131687652295e-09 2.494392277173501291e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.158105263157894527e+00 7.921149529418101047e-09 2.882207185123548045e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.368578947368420895e+00 8.139788767665848278e-09 3.112844900278309093e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.579052631578947263e+00 1.121361546705937693e-08 3.654918316050899474e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.789526315789473632e+00 8.736198171714009632e-09 3.597483351115049233e-07
7.999999999999999516e-11 2.069138081114789946e-09 4.000000000000000000e+00 1.061317731211794856e-08 4.035075013309602096e-07
7.999999999999999516e-11 3.792690190732253654e-09 1.000000000000000021e-03 5.372586612858883996e-13 2.819570508474730571e-11
7.999999999999999516e-11 3.792690190732253654e-09 2.114736842105263137e-01 1.008100054326759561e-10 5.280423769373606617e-09
7.999999999999999516e-11 3.792690190732253654e-09 4.219473684210526265e-01 2.048727103436877152e-10 1.008399516235951974e-08
7.999999999999999516e-11 3.792690190732253654e-09 6.324210526315788838e-01 3.492842929614649878e-10 1.686838644634014683e-08
7.999999999999999516e-11 3.792690190732253654e-09 8.428947368421052522e-01 6.995201007935535603e-10 3.955935648646530674e-08
7.999999999999999516e-11 3.792690190732253654e-09 1.053368421052631509e+00 8.592918147367295628e-10 4.679993532065980500e-08
7.999999999999999516e-11 3.792690190732253654e-09 1.263842105263157656e+00 1.191599100353384196e-09 7.007920915178980516e-08
7.999999999999999516e-11 3.792690190732253654e-09 1.474315789473684024e+00 1.383138605012254611e-09 8.526856203215577290e-08
7.999999999999999516e-11 3.792690190732253654e-09 1.684789473684210392e+00 1.524612551442945811e-09 9.584645845205035723e-08
7.999999999999999516e-11 3.792690190732253654e-09 1.895263157894736761e+00 1.738798120480165869e-09 1.104826582164039884e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.105736842105263129e+00 2.208151074651960037e-09 1.183949110813212415e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.316210526315789497e+00 2.430552565285978877e-09 1.208407272677600639e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.526684210526315422e+00 2.988482852054323815e-09 1.857958094444128825e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.737157894736841790e+00 2.842203230228995940e-09 1.868298196271139629e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.947631578947368158e+00 3.503645791876586663e-09 1.751024305743059671e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.158105263157894527e+00 3.755341913814800657e-09 2.505527062989086619e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.368578947368420895e+00 4.335192264245408888e-09 2.243167452034866533e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.579052631578947263e+00 4.863861098326172871e-09 2.784647356979995555e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.789526315789473632e+00 5.123343659421392931e-09 3.370638732862395867e-07
7.999999999999999516e-11 3.792690190732253654e-09 4.000000000000000000e+00 4.889885619014238820e-09 3.330648932570638129e-07
7.999999999999999516e-11 6.951927961775591174e-09 1.000000000000000021e-03 2.964046220458547730e-13 1.303356020673186983e-11
7.999999999999999516e-11 6.951927961775591174e-09 2.114736842105263137e-01 8.389341257256476447e-11 3.046862184326785902e-09
7.999999999999999516e-11 6.951927961775591174e-09 4.219473684210526265e-01 1.991371348932261603e-10 7.372611486750901204e-09
7.999999999999999516e-11 6.951927961775591174e-09 6.324210526315788838e-01 2.964615600298061080e-10 1.806168327200238786e-08
7.999999999999999516e-11 6.951927961775591174e-09 8.428947368421052522e-01 4.673885260077817694e-10 2.427747790141546294e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.053368421052631509e+00 6.665749368723798401e-10 3.206662914586664659e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.263842105263157656e+00 8.468091086824149807e-10 4.594356061723735859e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.474315789473684024e+00 1.145907451303666879e-09 5.026528416009847655e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.684789473684210392e+00 1.437920506404888525e-09 5.723476893281718322e-08
7.999999999999999516e-11 6.951927961775591174e-09 1.895263157894736761e+00 1.560631582278907635e-09 8.988510769203808562e-08
7.999999999999999516e-11 6.951927961775591174e-09 2.105736842105263129e+00 1.891105593279324552e-09 1.003659972945204125e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.316210526315789497e+00 2.210268670007074182e-09 1.155170917950047696e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.526684210526315422e+00 2.471374819958116416e-09 1.408135797374047429e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.737157894736841790e+00 2.778600576964561893e-09 1.634243130357759373e-07
7.999999999999999516e-11 6.951927961775591174e-09 2.947631578947368158e+00 3.140091173890377349e-09 1.827507262514915516e-07
7.999999999999999516e-11 6.951927961775591174e-09 3.158105263157894527e+00 3.454557794216461758e-09 2.093100363332016231e-07
7.999999999999999516e-11 6.951927961775591174e-09 3.368578947368420895e+00 4.060871554293391982e-09 1.824451031979201470e-07
7.999999999999999516e-11 6.951927961775591174e-09 3.579052631578947263e+00 4.406678065430755018e-09 2.346294761112747272e-07
