# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 3.792690190732253654e-09 3.368578947368420895e+00 5.866918857211360050e-09 2.083717200470978358e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.579052631578947263e+00 5.494458059803567465e-09 3.055069436889417806e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.789526315789473632e+00 6.676241891585410797e-09 2.853034043495593869e-07
8.000000000000003393e-11 3.792690190732253654e-09 4.000000000000000000e+00 6.086003423308843021e-09 3.933805687510049164e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.000000000000000021e-03 5.009468253800871548e-13 2.133564278709267953e-11
8.000000000000003393e-11 6.951927961775591174e-09 2.114736842105263137e-01 1.121108595386721764e-10 7.351025755273733720e-09
8.000000000000003393e-11 6.951927961775591174e-09 4.219473684210526265e-01 2.390647055260567500e-10 1.709225283086655853e-08
8.000000000000003393e-11 6.951927961775591174e-09 6.324210526315788838e-01 3.932498344751572109e-10 2.678443020056246459e-08
8.000000000000003393e-11 6.951927961775591174e-09 8.428947368421052522e-01 5.758990869752859042e-10 3.976116108750881627e-08
8.000000000000003393e-11 6.951927961775591174e-09 1.053368421052631509e+00 9.694295302827051110e-10 4.523093115521923526e-08
8.000000000000003393e-11 6.951927961775591174e-09 1.263842105263157656e+00 9.537151644224179942e-10 7.780101883478419779e-08
8.000000000000003393e-11 6.951927961775591174e-09 1.474315789473684024e+00 1.313116550310594581e-09 8.767116134971272580e-08
8.000000000000003393e-11 6.951927961775591174e-09 1.684789473684210392e+00 1.484982360736020906e-09 1.161817767550499295e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.895263157894736761e+00 2.119096239785100187e-09 1.179017452339009956e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.105736842105263129e+00 1.909870082608531523e-09 1.809390728792981523e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.316210526315789497e+00 2.169929381949748974e-09 2.488031624609324996e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.526684210526315422e+00 3.528801130017646578e-09 1.747170178551180066e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.737157894736841790e+00 3.060177434251105749e-09 2.540461030492152351e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.947631578947368158e+00 2.927442442650921634e-09 3.464773994326556987e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.158105263157894527e+00 3.319683269026484256e-09 3.708253935432521079e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.368578947368420895e+00 3.633252710575517442e-09 4.603352803718938213e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.579052631578947263e+00 4.144605399503637041e-09 4.392068474695911725e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.789526315789473632e+00 6.212882673553798961e-09 3.598955295344172476e-07
8.000000000000003393e-11 6.951927961775591174e-09 4.000000000000000000e+00 5.589382134760163205e-09 4.704593850763798572e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.000000000000000021e-03 7.780352807278828169e-13 5.154578904054117968e-11
8.000000000000003393e-11 1.274274985703132061e-08 2.114736842105263137e-01 1.673596239421806120e-10 1.411383928650753104e-08
8.000000000000003393e-11 1.274274985703132061e-08 4.219473684210526265e-01 3.407179747884849685e-10 3.134100170580153189e-08
8.000000000000003393e-11 1.274274985703132061e-08 6.324210526315788838e-01 5.516104360496013055e-10 5.414364570511620426e-08
8.000000000000003393e-11 1.274274985703132061e-08 8.428947368421052522e-01 7.464910872892322181e-10 8.664900585967844983e-08
8.000000000000003393e-11 1.274274985703132061e-08 1.053368421052631509e+00 1.065295805915727049e-09 1.110751156531720143e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.263842105263157656e+00 1.224195930279271929e-09 1.561793934030727590e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.474315789473684024e+00 1.692706067186970607e-09 1.824182704504553633e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.684789473684210392e+00 1.776777722724316367e-09 2.327516346621215134e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.895263157894736761e+00 2.037301390741539475e-09 2.799913549258487767e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.105736842105263129e+00 2.605749877990925846e-09 3.282155960091214026e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.316210526315789497e+00 2.721201151148773573e-09 3.867095919343359964e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.526684210526315422e+00 3.208693986332549378e-09 4.397171005489699789e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.737157894736841790e+00 4.585682155765850974e-09 4.341229501120102403e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.947631578947368158e+00 4.943705283768327312e-09 5.087266437975507402e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.158105263157894527e+00 5.321914304424665616e-09 5.815194881316236567e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.368578947368420895e+00 6.152260860562082995e-09 6.209497357568121360e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.579052631578947263e+00 4.640732551587820279e-09 7.208679626607036863e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.789526315789473632e+00 5.123242658717184361e-09 8.084768091769759034e-07
8.000000000000003393e-11 1.274274985703132061e-08 4.000000000000000000e+00 5.418738886105523726e-09 8.421760393799275950e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.000000000000000021e-03 1.138750783639270624e-12 5.974488703195501031e-11
8.000000000000003393e-11 2.335721469090121435e-08 2.114736842105263137e-01 2.671317325190843502e-10 1.586702783288748818e-08
