# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 6.158482110660254848e-10 3.368578947368420895e+00 1.970362668647575823e-05 7.765549427711934346e-05
7.999999999999999516e-11 6.158482110660254848e-10 3.579052631578947263e+00 8.067563677097986370e-06 3.233069614142382032e-05
7.999999999999999516e-11 6.158482110660254848e-10 3.789526315789473632e+00 3.730714353761899354e-06 1.638382703709375244e-05
7.999999999999999516e-11 6.158482110660254848e-10 4.000000000000000000e+00 2.410398934284858094e-05 9.505593059584006952e-05
7.999999999999999516e-11 1.128837891684688263e-09 1.000000000000000021e-03 5.659413335691339301e-11 4.784630158126083884e-10
7.999999999999999516e-11 1.128837891684688263e-09 2.114736842105263137e-01 9.251786245454794324e-09 8.634555739618923741e-08
7.999999999999999516e-11 1.128837891684688263e-09 4.219473684210526265e-01 3.442682937112590717e-08 2.860422770419039246e-07
7.999999999999999516e-11 1.128837891684688263e-09 6.324210526315788838e-01 4.073343932102133374e-08 3.629533569536416806e-07
7.999999999999999516e-11 1.128837891684688263e-09 8.428947368421052522e-01 7.623964779483799923e-08 6.427001365386315018e-07
7.999999999999999516e-11 1.128837891684688263e-09 1.053368421052631509e+00 1.777694761646680635e-07 1.398272024801849639e-06
7.999999999999999516e-11 1.128837891684688263e-09 1.263842105263157656e+00 4.393187372294337665e-07 3.344996686542128824e-06
7.999999999999999516e-11 1.128837891684688263e-09 1.474315789473684024e+00 5.776697106790175870e-08 6.991535931658484366e-07
7.999999999999999516e-11 1.128837891684688263e-09 1.684789473684210392e+00 1.476773503251754772e-07 1.325236654274122321e-06
7.999999999999999516e-11 1.128837891684688263e-09 1.895263157894736761e+00 9.214500366659914676e-08 1.052077381599077668e-06
7.999999999999999516e-11 1.128837891684688263e-09 2.105736842105263129e+00 5.456647868989870638e-07 4.249763627910569564e-06
7.999999999999999516e-11 1.128837891684688263e-09 2.316210526315789497e+00 2.447943020934771781e-07 2.165633019774511776e-06
7.999999999999999516e-11 1.128837891684688263e-09 2.526684210526315422e+00 6.291876178607567035e-07 4.939736845175157140e-06
7.999999999999999516e-11 1.128837891684688263e-09 2.737157894736841790e+00 1.619358235369121043e-07 1.816554278859953645e-06
7.999999999999999516e-11 1.128837891684688263e-09 2.947631578947368158e+00 2.765485425933465033e-07 2.609097178528484466e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.158105263157894527e+00 8.208716868114849259e-07 6.474567499434682665e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.368578947368420895e+00 2.216168401636816729e-07 2.472802061728514852e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.579052631578947263e+00 9.436031721025983722e-07 7.469017835601913030e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.789526315789473632e+00 2.858419225447950823e-07 3.072561736227969313e-06
7.999999999999999516e-11 1.128837891684688263e-09 4.000000000000000000e+00 1.849891941477821400e-06 1.424286143094969132e-05
7.999999999999999516e-11 2.069138081114789946e-09 1.000000000000000021e-03 2.777117672009346323e-12 8.026647285542367687e-11
7.999999999999999516e-11 2.069138081114789946e-09 2.114736842105263137e-01 7.638080271119035284e-10 1.881552800079190926e-08
7.999999999999999516e-11 2.069138081114789946e-09 4.219473684210526265e-01 1.206983925047548320e-09 3.996853197489853112e-08
7.999999999999999516e-11 2.069138081114789946e-09 6.324210526315788838e-01 1.948078495064677845e-09 6.613971161766873939e-08
7.999999999999999516e-11 2.069138081114789946e-09 8.428947368421052522e-01 2.722104540049341219e-09 9.495413601315898254e-08
7.999999999999999516e-11 2.069138081114789946e-09 1.053368421052631509e+00 4.229014397487668655e-09 1.365497788748426574e-07
7.999999999999999516e-11 2.069138081114789946e-09 1.263842105263157656e+00 4.765785551737749890e-09 1.671590333407537401e-07
7.999999999999999516e-11 2.069138081114789946e-09 1.474315789473684024e+00 6.124448617972589764e-09 2.026791339473340797e-07
7.999999999999999516e-11 2.069138081114789946e-09 1.684789473684210392e+00 8.054428196125735524e-09 2.504793662158576976e-07
7.999999999999999516e-11 2.069138081114789946e-09 1.895263157894736761e+00 8.406058191232315298e-09 2.962091012718295468e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.105736842105263129e+00 9.147048131515349294e-09 3.299297011775664459e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.316210526315789497e+00 1.024556129080403495e-08 3.840943313914967036e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.526684210526315422e+00 1.119621658704342937e-08 4.307731197505878406e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.737157894736841790e+00 1.429251045763814735e-08 4.925020920329331850e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.947631578947368158e+00 1.491921645002834893e-08 5.501674713043090737e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.158105263157894527e+00 1.658310015794989886e-08 6.092124583586790758e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.368578947368420895e+00 1.735033248631506270e-08 6.525469155432576396e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.579052631578947263e+00 1.693872138322811323e-08 6.970586277069969261e-07
7.999999999999999516e-11 2.069138081114789946e-09 3.789526315789473632e+00 2.116148095868561843e-08 7.920267421218334267e-07
7.999999999999999516e-11 2.069138081114789946e-09 4.000000000000000000e+00 2.085420786805025580e-08 8.310451989533217300e-07
7.999999999999999516e-11 3.792690190732253654e-09 1.000000000000000021e-03 8.939228452413100298e-13 4.954883395361612999e-11
7.999999999999999516e-11 3.792690190732253654e-09 2.114736842105263137e-01 3.135737138859608428e-10 1.708806972392847026e-08
7.999999999999999516e-11 3.792690190732253654e-09 4.219473684210526265e-01 6.320395148074767436e-10 3.527102109510087104e-08
7.999999999999999516e-11 3.792690190732253654e-09 6.324210526315788838e-01 7.170789440381370376e-10 3.346462766618715049e-08
7.999999999999999516e-11 3.792690190732253654e-09 8.428947368421052522e-01 1.207030556282738143e-09 6.220352455892337182e-08
7.999999999999999516e-11 3.792690190732253654e-09 1.053368421052631509e+00 2.048403797251728036e-09 1.197742422132175443e-07
7.999999999999999516e-11 3.792690190732253654e-09 1.263842105263157656e+00 2.575074752224754934e-09 1.511876691996866746e-07
7.999999999999999516e-11 3.792690190732253654e-09 1.474315789473684024e+00 3.114218187015689129e-09 1.892544580871449488e-07
7.999999999999999516e-11 3.792690190732253654e-09 1.684789473684210392e+00 3.156815767379331593e-09 1.952438559723814104e-07
7.999999999999999516e-11 3.792690190732253654e-09 1.895263157894736761e+00 4.313326420911432897e-09 2.523462022340916304e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.105736842105263129e+00 4.888710594728059027e-09 2.792412608276620671e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.316210526315789497e+00 5.290662476824169381e-09 3.398129037369157714e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.526684210526315422e+00 5.947926130526942672e-09 3.061144148963833138e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.737157894736841790e+00 6.459529408024157495e-09 3.070738054885645753e-07
7.999999999999999516e-11 3.792690190732253654e-09 2.947631578947368158e+00 6.628148977564951207e-09 4.312919922216871230e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.158105263157894527e+00 7.700368222767881041e-09 5.103026321723915620e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.368578947368420895e+00 7.847364858429842678e-09 5.130795062206417005e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.579052631578947263e+00 1.001481257392981365e-08 6.558806146811471805e-07
7.999999999999999516e-11 3.792690190732253654e-09 3.789526315789473632e+00 8.689068979244382160e-09 5.369536555722698829e-07
7.999999999999999516e-11 3.792690190732253654e-09 4.000000000000000000e+00 9.994506957833332896e-09 6.619981914265394029e-07
7.999999999999999516e-11 6.951927961775591174e-09 1.000000000000000021e-03 7.145055958454489585e-13 3.128305243957372793e-11
7.999999999999999516e-11 6.951927961775591174e-09 2.114736842105263137e-01 1.874336199939018323e-10 7.300485603526186712e-09
