# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 6.951927961775591174e-09 4.219473684210526265e-01 3.694030829525240088e-10 1.835845391367542844e-08
8.000000000000003393e-11 6.951927961775591174e-09 6.324210526315788838e-01 4.813738540096618082e-10 4.459030654921468981e-08
8.000000000000003393e-11 6.951927961775591174e-09 8.428947368421052522e-01 5.644401028402402293e-10 8.048871084037458719e-08
8.000000000000003393e-11 6.951927961775591174e-09 1.053368421052631509e+00 1.166957923980630208e-09 8.615398042145910866e-08
8.000000000000003393e-11 6.951927961775591174e-09 1.263842105263157656e+00 1.336924298811384573e-09 1.304222477648963716e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.474315789473684024e+00 1.605507090607448390e-09 1.737448968028812407e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.684789473684210392e+00 1.569969279025444966e-09 2.417936579839037051e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.895263157894736761e+00 2.972161239126501351e-09 2.190056953199019519e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.105736842105263129e+00 3.086027450769235738e-09 2.929516098350010554e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.316210526315789497e+00 4.663751948427297994e-09 2.630322613915735274e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.526684210526315422e+00 3.144134705764435395e-09 4.599700346378705749e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.737157894736841790e+00 5.547196690606803953e-09 3.919135068639244049e-07
8.000000000000003393e-11 6.951927961775591174e-09 2.947631578947368158e+00 7.001523235136421180e-09 3.869470161744241834e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.158105263157894527e+00 7.937450665652898301e-09 4.272207091084759239e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.368578947368420895e+00 8.343159977308259034e-09 5.140101709969843706e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.579052631578947263e+00 8.358145255239081034e-09 6.363574672508960677e-07
8.000000000000003393e-11 6.951927961775591174e-09 3.789526315789473632e+00 1.054498893087194803e-08 5.954287131462171786e-07
8.000000000000003393e-11 6.951927961775591174e-09 4.000000000000000000e+00 1.155940776725205895e-08 6.505829861047325255e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.000000000000000021e-03 3.381188790377734958e-13 5.941620249654119782e-11
8.000000000000003393e-11 1.274274985703132061e-08 2.114736842105263137e-01 9.501765783829380664e-11 1.654168619013575809e-08
8.000000000000003393e-11 1.274274985703132061e-08 4.219473684210526265e-01 2.478675644285001936e-10 4.000350299475332156e-08
8.000000000000003393e-11 1.274274985703132061e-08 6.324210526315788838e-01 6.761184361055672090e-10 6.885037808652619482e-08
8.000000000000003393e-11 1.274274985703132061e-08 8.428947368421052522e-01 1.067371193333175908e-09 1.027991121948025981e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.053368421052631509e+00 7.421986206555813077e-10 1.406699850198986570e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.263842105263157656e+00 1.381286170290253327e-09 1.925971704004419415e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.474315789473684024e+00 1.340743679708916506e-09 2.389167187919249612e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.684789473684210392e+00 1.607602137266478817e-09 2.929685661010219619e-07
8.000000000000003393e-11 1.274274985703132061e-08 1.895263157894736761e+00 2.421082228397410650e-09 3.572253252097113406e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.105736842105263129e+00 3.332543541013128130e-09 4.233695837878793241e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.316210526315789497e+00 5.131932506621494829e-09 4.904463285012579203e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.526684210526315422e+00 3.070692014209539851e-09 5.556411448495498910e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.737157894736841790e+00 4.824927945240957352e-09 6.382602771414629706e-07
8.000000000000003393e-11 1.274274985703132061e-08 2.947631578947368158e+00 4.084348577684744778e-09 7.123102614863919387e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.158105263157894527e+00 6.026932679437342997e-09 8.006782260992799019e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.368578947368420895e+00 9.561427801276575698e-09 8.912139110160030964e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.579052631578947263e+00 9.590026900791489904e-09 9.811261072316975624e-07
8.000000000000003393e-11 1.274274985703132061e-08 3.789526315789473632e+00 5.883424400506060923e-09 1.068590494717162316e-06
8.000000000000003393e-11 1.274274985703132061e-08 4.000000000000000000e+00 7.025494346065789673e-09 1.167243173540668791e-06
8.000000000000003393e-11 2.335721469090121435e-08 1.000000000000000021e-03 3.745217871572320612e-13 9.861091447660367831e-11
8.000000000000003393e-11 2.335721469090121435e-08 2.114736842105263137e-01 1.005585521153468118e-10 2.678302101692920655e-08
8.000000000000003393e-11 2.335721469090121435e-08 4.219473684210526265e-01 2.453449886917189950e-10 6.134598876120212762e-08
8.000000000000003393e-11 2.335721469090121435e-08 6.324210526315788838e-01 3.776776719188825673e-10 1.136130876736604677e-07
8.000000000000003393e-11 2.335721469090121435e-08 8.428947368421052522e-01 8.963547322527694155e-10 1.666787497533653399e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.053368421052631509e+00 7.970764528969584631e-10 2.460045636933904760e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.263842105263157656e+00 1.035619670542697448e-09 3.269959478828380010e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.474315789473684024e+00 1.498099273458360541e-09 4.176489410239440937e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.684789473684210392e+00 2.575867767841537033e-09 4.877685054822958050e-07
8.000000000000003393e-11 2.335721469090121435e-08 1.895263157894736761e+00 1.893824880035114443e-09 6.287216086964075573e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.105736842105263129e+00 3.477217611481889535e-09 7.102521008309934172e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.316210526315789497e+00 4.628885620386166019e-09 7.933708312946720288e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.526684210526315422e+00 3.942047135601525955e-09 9.951200622574564514e-07
8.000000000000003393e-11 2.335721469090121435e-08 2.737157894736841790e+00 5.990411476368578028e-09 1.048546290804064227e-06
8.000000000000003393e-11 2.335721469090121435e-08 2.947631578947368158e+00 4.323402769622160352e-09 1.316447522674349846e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.158105263157894527e+00 5.533909537447735450e-09 1.454489219273617234e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.368578947368420895e+00 4.605303218384123438e-09 1.641111768850293141e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.579052631578947263e+00 7.159452187852478821e-09 1.781763097085697605e-06
8.000000000000003393e-11 2.335721469090121435e-08 3.789526315789473632e+00 9.757966277567493362e-09 1.838495103013354086e-06
8.000000000000003393e-11 2.335721469090121435e-08 4.000000000000000000e+00 6.202891126946984450e-09 2.231500087818864590e-06
8.000000000000003393e-11 4.281332398719395868e-08 1.000000000000000021e-03 4.156239340334567004e-13 1.384590463144052870e-10
8.000000000000003393e-11 4.281332398719395868e-08 2.114736842105263137e-01 1.153216856202466537e-10 3.846475460724035014e-08
8.000000000000003393e-11 4.281332398719395868e-08 4.219473684210526265e-01 2.781665042403314645e-10 9.593237944966333521e-08
8.000000000000003393e-11 4.281332398719395868e-08 6.324210526315788838e-01 4.303512749172734196e-10 1.799289326939171448e-07
8.000000000000003393e-11 4.281332398719395868e-08 8.428947368421052522e-01 6.830692426754905920e-10 2.775046357005846252e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.053368421052631509e+00 8.902899288122500474e-10 3.957544578911563243e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.263842105263157656e+00 1.207268085252531788e-09 5.427738703007486748e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.474315789473684024e+00 1.836833656828541889e-09 6.971390367781132691e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.684789473684210392e+00 1.852405059441019604e-09 8.702557154144487006e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.895263157894736761e+00 2.747444720752583512e-09 1.073482030413943949e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.105736842105263129e+00 2.385351890587372041e-09 1.155530830249332848e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.316210526315789497e+00 2.752748781504933917e-09 1.330256056828042510e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.526684210526315422e+00 3.155592491680143603e-09 1.550652586017946288e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.737157894736841790e+00 4.876197126376583727e-09 1.957318375683209722e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.947631578947368158e+00 4.047829875047337925e-09 1.846035736826543454e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.158105263157894527e+00 5.500665496799283352e-09 2.357515914869988603e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.368578947368420895e+00 8.578467489671074356e-09 2.842832404636484629e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.579052631578947263e+00 6.889059731460958154e-09 2.850082045028502680e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.789526315789473632e+00 6.161183807246934711e-09 2.632943779527446054e-06
8.000000000000003393e-11 4.281332398719395868e-08 4.000000000000000000e+00 6.650412697307428697e-09 2.867377196413723221e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.000000000000000021e-03 5.233947083368557637e-13 2.343899981665100775e-10
8.000000000000003393e-11 7.847599703514606690e-08 2.114736842105263137e-01 1.611471958408027491e-10 7.077503904727857927e-08
8.000000000000003393e-11 7.847599703514606690e-08 4.219473684210526265e-01 3.641162562718238946e-10 1.917160863168360242e-07
8.000000000000003393e-11 7.847599703514606690e-08 6.324210526315788838e-01 5.057826223947371656e-10 3.087781834914435556e-07
8.000000000000003393e-11 7.847599703514606690e-08 8.428947368421052522e-01 8.834835113173213720e-10 5.710132466052496142e-07
8.000000000000003393e-11 7.847599703514606690e-08 1.053368421052631509e+00 1.263504582034585094e-09 6.669253319050790640e-07
8.000000000000003393e-11 7.847599703514606690e-08 1.263842105263157656e+00 1.467337753468011926e-09 1.012461339802512990e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.474315789473684024e+00 1.928400451806095327e-09 1.227862628078313161e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.684789473684210392e+00 2.039366461719041071e-09 1.497915809679547375e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.895263157894736761e+00 2.493163909357102765e-09 1.743035349174872161e-06
8.000000000000003393e-11 7.847599703514606690e-08 2.105736842105263129e+00 3.042946825294476240e-09 2.047086461512237427e-06
